Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN14713,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72,0,Not_Cancelled
INN14714,2,1,0,1,Meal Plan 1,0,Room_Type 1,26,2018,9,17,Online,0,0,0,159,2,Not_Cancelled
INN14715,2,0,2,2,Meal Plan 1,1,Room_Type 1,35,2018,8,7,Online,0,0,0,154.1,2,Not_Cancelled
INN14716,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,4,20,Corporate,1,1,1,110,0,Not_Cancelled
INN14717,2,0,1,0,Meal Plan 1,0,Room_Type 1,26,2018,9,4,Online,0,0,0,122,2,Not_Cancelled
INN14718,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,100,0,Cancelled
INN14719,3,0,4,5,Meal Plan 1,0,Room_Type 4,95,2018,7,17,Online,0,0,0,139.7,2,Not_Cancelled
INN14720,2,0,0,3,Not Selected,0,Room_Type 1,25,2018,11,17,Online,0,0,0,88,2,Not_Cancelled
INN14721,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2017,12,1,Online,1,1,0,69,0,Not_Cancelled
INN14722,2,0,2,1,Not Selected,0,Room_Type 1,12,2018,7,10,Online,0,0,0,139,1,Not_Cancelled
INN14723,2,0,1,1,Meal Plan 1,0,Room_Type 2,1,2018,1,4,Online,0,0,0,74.25,1,Not_Cancelled
INN14724,2,0,2,2,Not Selected,0,Room_Type 1,23,2018,10,16,Online,0,0,0,91.63,1,Not_Cancelled
INN14725,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,7,14,Online,0,0,0,121.43,1,Not_Cancelled
INN14726,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2017,10,2,Online,0,0,0,111.6,2,Not_Cancelled
INN14727,2,0,1,0,Meal Plan 1,0,Room_Type 1,58,2018,6,5,Online,0,0,0,76.92,1,Not_Cancelled
INN14728,2,0,0,1,Meal Plan 1,1,Room_Type 4,1,2018,7,8,Online,0,0,0,175,1,Not_Cancelled
INN14729,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95,0,Cancelled
INN14730,2,0,2,2,Not Selected,0,Room_Type 1,46,2018,3,13,Online,0,0,0,67.15,0,Cancelled
INN14731,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,2018,10,1,Online,0,0,0,108.9,0,Cancelled
INN14732,2,0,0,3,Meal Plan 1,0,Room_Type 4,49,2018,12,6,Online,0,0,0,75.05,1,Not_Cancelled
INN14733,1,1,2,3,Meal Plan 1,0,Room_Type 1,176,2018,8,18,Online,0,0,0,77.89,1,Not_Cancelled
INN14734,1,0,0,0,Meal Plan 1,0,Room_Type 1,4,2018,4,30,Online,0,0,0,0,0,Not_Cancelled
INN14735,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,70,0,Cancelled
INN14736,2,1,2,6,Meal Plan 1,0,Room_Type 1,71,2018,9,1,Online,0,0,0,150.98,3,Not_Cancelled
INN14737,2,0,1,2,Not Selected,0,Room_Type 1,36,2018,12,9,Online,0,0,0,88,1,Not_Cancelled
INN14738,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,6,19,Online,1,0,1,129,2,Not_Cancelled
INN14739,2,0,1,4,Meal Plan 1,0,Room_Type 4,235,2018,10,19,Online,0,0,0,103.7,2,Cancelled
INN14740,1,0,0,3,Meal Plan 1,0,Room_Type 1,133,2018,6,9,Online,0,0,0,121.5,1,Not_Cancelled
INN14741,3,0,2,1,Meal Plan 1,0,Room_Type 4,182,2018,8,7,Online,0,0,0,137.7,0,Cancelled
INN14742,3,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,162,0,Cancelled
INN14743,2,0,2,1,Meal Plan 1,0,Room_Type 1,42,2017,9,19,Offline,0,0,0,76.5,0,Not_Cancelled
INN14744,2,0,3,8,Meal Plan 1,0,Room_Type 1,204,2018,7,18,Online,0,0,0,90.95,1,Not_Cancelled
INN14745,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,10,13,Offline,0,0,0,90,0,Not_Cancelled
INN14746,2,0,2,2,Meal Plan 1,0,Room_Type 1,13,2018,10,29,Online,0,0,0,130.5,1,Cancelled
INN14747,2,0,1,4,Meal Plan 1,0,Room_Type 4,91,2018,10,24,Online,0,0,0,109.98,0,Not_Cancelled
INN14748,2,0,2,2,Meal Plan 1,0,Room_Type 1,101,2018,7,9,Offline,0,0,0,68,0,Cancelled
INN14749,2,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,3,22,Online,0,0,0,107,2,Not_Cancelled
INN14750,2,0,2,5,Meal Plan 1,0,Room_Type 1,120,2018,9,11,Online,0,0,0,94.81,1,Not_Cancelled
INN14751,3,0,2,5,Meal Plan 1,0,Room_Type 4,176,2018,8,14,Online,0,0,0,131.26,0,Cancelled
INN14752,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95,0,Cancelled
INN14753,2,0,1,3,Meal Plan 1,1,Room_Type 1,64,2018,9,1,Online,0,0,0,107.1,2,Not_Cancelled
INN14754,1,0,0,1,Not Selected,0,Room_Type 1,71,2017,7,11,Online,0,0,0,51.96,0,Not_Cancelled
INN14755,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100,0,Cancelled
INN14756,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,4,22,Online,0,0,0,119,0,Not_Cancelled
INN14757,2,1,1,4,Meal Plan 1,0,Room_Type 1,232,2018,10,24,Online,0,0,0,106.25,2,Cancelled
INN14758,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75,0,Cancelled
INN14759,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90,0,Cancelled
INN14760,2,0,1,1,Meal Plan 1,0,Room_Type 4,72,2018,4,2,Online,0,0,0,96.3,1,Not_Cancelled
INN14761,2,0,1,2,Meal Plan 1,0,Room_Type 1,106,2018,10,7,Online,0,0,0,118.8,1,Cancelled
INN14762,3,0,2,5,Meal Plan 2,0,Room_Type 4,98,2018,8,12,Online,0,0,0,212.4,2,Cancelled
INN14763,3,0,1,2,Meal Plan 2,0,Room_Type 4,59,2018,4,22,Online,0,0,0,189,3,Not_Cancelled
INN14764,2,0,0,2,Not Selected,0,Room_Type 1,21,2018,2,12,Online,0,0,0,79,0,Not_Cancelled
INN14765,2,0,1,1,Meal Plan 1,0,Room_Type 4,1,2018,7,2,Online,0,0,0,166,0,Not_Cancelled
INN14766,2,0,2,5,Meal Plan 1,0,Room_Type 1,215,2018,8,14,Online,0,0,0,92.16,1,Not_Cancelled
INN14767,1,0,0,2,Not Selected,0,Room_Type 1,22,2018,9,15,Online,0,0,0,102.41,1,Not_Cancelled
INN14768,2,0,0,2,Meal Plan 1,0,Room_Type 4,74,2018,10,21,Online,0,0,0,132.3,0,Cancelled
INN14769,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,9,19,Corporate,1,0,1,65,0,Not_Cancelled
INN14770,1,0,0,1,Meal Plan 1,0,Room_Type 1,61,2017,9,15,Online,0,0,0,80.75,0,Not_Cancelled
INN14771,2,0,2,1,Meal Plan 1,0,Room_Type 1,47,2018,1,23,Offline,0,0,0,60,0,Not_Cancelled
INN14772,1,0,1,2,Meal Plan 1,0,Room_Type 1,55,2018,2,22,Online,0,0,0,73.9,1,Not_Cancelled
INN14773,2,0,1,1,Not Selected,0,Room_Type 1,21,2018,5,9,Online,0,0,0,72.42,1,Not_Cancelled
INN14774,2,2,0,3,Meal Plan 1,0,Room_Type 6,28,2018,6,2,Online,0,0,0,332.57,1,Not_Cancelled
INN14775,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110,0,Cancelled
INN14776,2,1,0,4,Meal Plan 1,0,Room_Type 1,1,2018,2,3,Online,0,0,0,111,2,Not_Cancelled
INN14777,2,0,0,3,Not Selected,0,Room_Type 1,295,2018,12,29,Online,0,0,0,79.5,1,Cancelled
INN14778,1,0,2,2,Meal Plan 1,0,Room_Type 1,37,2018,3,11,Online,0,0,0,76.5,0,Cancelled
INN14779,2,0,0,4,Meal Plan 1,0,Room_Type 1,208,2017,12,29,Online,0,0,0,75.44,0,Cancelled
INN14780,3,0,2,3,Meal Plan 1,0,Room_Type 4,81,2018,12,23,Online,0,0,0,119,0,Not_Cancelled
INN14781,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Cancelled
INN14782,2,0,0,2,Not Selected,0,Room_Type 1,46,2018,2,18,Online,0,0,0,72,1,Cancelled
INN14783,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2018,7,8,Offline,0,0,0,118.15,2,Not_Cancelled
INN14784,1,0,0,3,Not Selected,0,Room_Type 1,4,2018,10,25,Online,0,0,0,84.7,1,Not_Cancelled
INN14785,1,0,0,1,Meal Plan 1,0,Room_Type 1,119,2018,6,7,Offline,0,0,0,110,0,Not_Cancelled
INN14786,2,0,0,3,Meal Plan 2,0,Room_Type 1,71,2017,9,22,Offline,0,0,0,127,0,Not_Cancelled
INN14787,1,0,2,0,Meal Plan 1,0,Room_Type 1,30,2018,9,25,Online,0,0,0,99.1,1,Not_Cancelled
INN14788,3,0,2,3,Meal Plan 1,0,Room_Type 4,16,2018,12,18,Online,0,0,0,130.9,1,Not_Cancelled
INN14789,2,2,1,3,Meal Plan 1,0,Room_Type 6,124,2018,6,27,Online,0,0,0,158.95,2,Not_Cancelled
INN14790,2,0,2,6,Meal Plan 1,0,Room_Type 4,9,2018,1,16,Online,0,0,0,61.5,0,Not_Cancelled
INN14791,2,1,1,3,Meal Plan 1,0,Room_Type 1,21,2018,8,1,Online,0,0,0,159,0,Cancelled
INN14792,2,0,1,2,Meal Plan 1,0,Room_Type 1,187,2018,10,7,Online,0,0,0,108.9,3,Not_Cancelled
INN14793,2,0,0,2,Not Selected,1,Room_Type 1,201,2018,8,9,Online,0,0,0,103.5,1,Cancelled
INN14794,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130,0,Cancelled
INN14795,2,0,0,3,Meal Plan 1,0,Room_Type 1,21,2018,10,4,Offline,0,0,0,85,0,Not_Cancelled
INN14796,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Cancelled
INN14797,2,0,0,1,Meal Plan 1,0,Room_Type 1,159,2018,2,13,Offline,0,0,0,70,0,Not_Cancelled
INN14798,1,0,2,4,Meal Plan 1,0,Room_Type 1,0,2017,9,13,Online,0,0,0,136,0,Not_Cancelled
INN14799,1,0,0,2,Meal Plan 1,0,Room_Type 1,52,2018,11,3,Online,0,0,0,90,0,Cancelled
INN14800,1,0,0,1,Meal Plan 1,0,Room_Type 5,14,2018,7,6,Corporate,0,0,0,143,0,Not_Cancelled
INN14801,2,0,0,1,Meal Plan 1,0,Room_Type 1,73,2018,5,14,Online,0,0,0,126.9,1,Not_Cancelled
INN14802,2,0,1,2,Not Selected,0,Room_Type 1,91,2018,4,25,Online,0,0,0,85.5,0,Cancelled
INN14803,1,0,1,1,Meal Plan 1,0,Room_Type 1,17,2018,10,3,Corporate,0,0,0,95,0,Not_Cancelled
INN14804,1,0,1,3,Meal Plan 1,0,Room_Type 1,4,2017,9,7,Corporate,0,0,0,119,0,Not_Cancelled
INN14805,1,0,1,2,Meal Plan 1,0,Room_Type 1,64,2018,11,18,Online,0,0,0,86.4,1,Cancelled
INN14806,2,0,0,3,Meal Plan 1,0,Room_Type 4,95,2017,12,29,Offline,0,0,0,60,0,Not_Cancelled
INN14807,1,0,1,3,Meal Plan 1,1,Room_Type 1,0,2018,2,15,Aviation,0,0,0,88,0,Not_Cancelled
INN14808,2,0,0,2,Not Selected,0,Room_Type 1,4,2018,2,12,Online,0,0,0,79,1,Not_Cancelled
INN14809,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72,0,Cancelled
INN14810,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75,0,Cancelled
INN14811,1,0,2,5,Meal Plan 1,0,Room_Type 4,5,2018,4,10,Online,0,0,0,138,0,Cancelled
INN14812,1,0,1,1,Meal Plan 1,0,Room_Type 1,18,2018,4,18,Online,0,0,0,95,0,Cancelled
INN14813,2,0,0,3,Meal Plan 1,0,Room_Type 1,114,2018,6,1,Offline,0,0,0,75,1,Not_Cancelled
INN14814,2,0,0,4,Meal Plan 1,0,Room_Type 1,12,2018,11,23,Online,0,0,0,91.38,1,Not_Cancelled
INN14815,2,0,0,4,Meal Plan 1,0,Room_Type 1,36,2017,11,25,Online,0,0,0,94.99,2,Not_Cancelled
INN14816,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95,0,Cancelled
INN14817,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109,0,Cancelled
INN14818,2,0,0,3,Meal Plan 1,0,Room_Type 1,148,2018,5,5,Online,0,0,0,105.3,0,Not_Cancelled
INN14819,2,0,2,0,Not Selected,0,Room_Type 1,114,2018,6,26,Online,0,0,0,85.5,1,Not_Cancelled
INN14820,2,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Online,0,0,0,97.02,2,Not_Cancelled
INN14821,2,0,0,1,Meal Plan 1,0,Room_Type 7,2,2017,10,21,Complementary,1,0,4,0,1,Not_Cancelled
INN14822,1,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,11,3,Corporate,1,0,1,65,0,Not_Cancelled
INN14823,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136,0,Not_Cancelled
INN14824,1,0,0,3,Meal Plan 1,0,Room_Type 1,54,2017,12,31,Offline,0,0,0,62.67,0,Not_Cancelled
INN14825,2,0,2,1,Meal Plan 1,0,Room_Type 1,5,2017,8,16,Online,0,0,0,105,2,Not_Cancelled
INN14826,2,0,0,1,Meal Plan 1,0,Room_Type 1,152,2018,8,20,Online,0,0,0,105.3,2,Cancelled
INN14827,3,0,0,3,Meal Plan 1,0,Room_Type 1,85,2018,7,5,Offline,0,0,0,86.36,0,Not_Cancelled
INN14828,2,0,0,4,Meal Plan 1,0,Room_Type 4,108,2018,4,26,Online,0,0,0,101.58,2,Not_Cancelled
INN14829,2,0,0,2,Meal Plan 1,0,Room_Type 1,102,2017,8,21,Online,0,0,0,76.5,1,Not_Cancelled
INN14830,2,0,2,1,Meal Plan 1,0,Room_Type 4,43,2017,10,31,Offline,0,0,0,65,0,Not_Cancelled
INN14831,2,0,1,3,Meal Plan 1,0,Room_Type 1,23,2018,1,28,Online,0,0,0,78.3,1,Not_Cancelled
INN14832,2,0,2,3,Meal Plan 1,0,Room_Type 1,359,2018,10,14,Offline,0,0,0,78,3,Not_Cancelled
INN14833,1,0,1,0,Not Selected,0,Room_Type 1,117,2018,10,2,Online,0,0,0,108,2,Not_Cancelled
INN14834,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Cancelled
INN14835,2,0,0,2,Meal Plan 1,0,Room_Type 1,88,2018,10,7,Corporate,0,0,0,90,1,Not_Cancelled
INN14836,2,1,1,2,Meal Plan 1,0,Room_Type 1,7,2018,7,4,Online,0,0,0,160.33,2,Not_Cancelled
INN14837,2,0,2,3,Meal Plan 1,0,Room_Type 1,163,2018,10,2,Offline,0,0,0,80.75,0,Not_Cancelled
INN14838,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,2,17,Online,0,0,0,66.3,1,Not_Cancelled
INN14839,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95,0,Cancelled
INN14840,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,15,Online,0,0,0,89,1,Not_Cancelled
INN14841,2,0,0,4,Meal Plan 1,0,Room_Type 1,125,2017,12,23,Online,0,0,0,72.25,2,Not_Cancelled
INN14842,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Cancelled
INN14843,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Cancelled
INN14844,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,2017,7,25,Offline,0,0,0,94.5,0,Cancelled
INN14845,2,0,2,2,Meal Plan 1,0,Room_Type 1,204,2017,10,9,Offline,0,0,0,72.75,0,Not_Cancelled
INN14846,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,2018,10,14,Offline,0,0,0,90,0,Cancelled
INN14847,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Offline,0,0,0,100,0,Cancelled
INN14848,2,0,2,1,Not Selected,0,Room_Type 1,57,2017,10,10,Online,0,0,0,84.69,1,Not_Cancelled
INN14849,3,0,0,3,Meal Plan 1,0,Room_Type 4,66,2018,6,29,Online,0,0,0,150.3,0,Cancelled
INN14850,2,2,1,0,Meal Plan 1,0,Room_Type 7,36,2018,8,7,Online,0,0,0,214.76,2,Not_Cancelled
INN14851,2,0,0,2,Meal Plan 1,0,Room_Type 4,26,2018,5,20,Online,0,0,0,120.12,1,Not_Cancelled
INN14852,2,0,2,3,Meal Plan 1,0,Room_Type 1,62,2018,2,26,Online,0,0,0,73.95,1,Cancelled
INN14853,2,0,0,2,Meal Plan 1,0,Room_Type 1,101,2018,6,17,Offline,0,0,0,95.88,0,Cancelled
INN14854,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,2,Online,0,0,0,158,0,Not_Cancelled
INN14855,1,0,2,5,Meal Plan 1,0,Room_Type 1,5,2018,2,20,Online,0,0,0,85,0,Cancelled
INN14856,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Cancelled
INN14857,2,0,1,3,Meal Plan 1,0,Room_Type 1,217,2018,9,1,Offline,0,0,0,80.75,1,Not_Cancelled
INN14858,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,4,Offline,0,0,0,116,0,Not_Cancelled
INN14859,2,0,0,3,Meal Plan 1,0,Room_Type 1,3,2018,2,25,Offline,0,0,0,81,0,Not_Cancelled
INN14860,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,20,Corporate,0,0,0,112,0,Not_Cancelled
INN14861,2,0,2,3,Meal Plan 1,0,Room_Type 1,53,2018,3,19,Offline,0,0,0,70,1,Not_Cancelled
INN14862,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120,0,Not_Cancelled
INN14863,2,0,0,3,Meal Plan 1,0,Room_Type 4,127,2018,10,12,Online,0,0,0,132.3,2,Cancelled
INN14864,2,0,2,2,Meal Plan 1,0,Room_Type 4,41,2017,11,1,Offline,0,0,0,60,0,Not_Cancelled
INN14865,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Cancelled
INN14866,2,0,0,2,Meal Plan 1,0,Room_Type 1,256,2018,8,26,Offline,0,0,0,72.25,1,Not_Cancelled
INN14867,2,0,0,1,Not Selected,0,Room_Type 1,113,2018,10,13,Online,0,0,0,108,1,Cancelled
INN14868,2,0,0,3,Not Selected,0,Room_Type 1,8,2018,11,3,Online,0,0,0,116.67,1,Not_Cancelled
INN14869,2,0,0,3,Meal Plan 1,0,Room_Type 4,133,2018,8,16,Online,0,0,0,124.8,0,Cancelled
INN14870,3,0,1,4,Meal Plan 1,0,Room_Type 4,73,2018,7,4,Online,0,0,0,150.3,0,Cancelled
INN14871,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2017,12,15,Offline,0,0,0,58,1,Not_Cancelled
INN14872,2,0,0,2,Meal Plan 1,0,Room_Type 1,119,2017,8,5,Online,0,0,0,76.5,0,Not_Cancelled
INN14873,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70,0,Not_Cancelled
INN14874,2,0,0,3,Not Selected,0,Room_Type 1,260,2018,9,22,Online,0,0,0,113.4,0,Cancelled
INN14875,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,65,0,Not_Cancelled
INN14876,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95,0,Cancelled
INN14877,2,0,0,1,Meal Plan 1,1,Room_Type 1,132,2018,10,21,Online,0,0,0,179,3,Not_Cancelled
INN14878,2,0,2,2,Meal Plan 1,1,Room_Type 1,15,2017,12,4,Online,0,0,0,113.5,1,Not_Cancelled
INN14879,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75,0,Cancelled
INN14880,2,0,2,2,Meal Plan 1,0,Room_Type 2,28,2018,2,5,Online,0,0,0,77.39,1,Not_Cancelled
INN14881,2,0,2,3,Meal Plan 2,0,Room_Type 4,39,2018,3,12,Online,0,0,0,136.08,1,Not_Cancelled
INN14882,2,0,1,1,Not Selected,0,Room_Type 1,11,2018,11,19,Online,0,0,0,90,2,Not_Cancelled
INN14883,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Cancelled
INN14884,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Offline,0,0,0,115,0,Cancelled
INN14885,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100,0,Cancelled
INN14886,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2017,8,11,Online,0,0,0,105,1,Not_Cancelled
INN14887,3,0,1,0,Meal Plan 1,0,Room_Type 4,166,2018,8,29,Online,0,0,0,128.7,0,Cancelled
INN14888,2,1,0,2,Meal Plan 1,0,Room_Type 1,44,2018,10,28,Offline,0,0,0,100,0,Not_Cancelled
INN14889,2,0,0,4,Meal Plan 1,0,Room_Type 5,13,2018,2,3,Corporate,0,0,0,96,0,Not_Cancelled
INN14890,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Cancelled
INN14891,1,0,0,1,Meal Plan 1,0,Room_Type 4,23,2018,5,18,Online,0,0,0,120.12,1,Not_Cancelled
INN14892,2,0,2,2,Meal Plan 1,0,Room_Type 2,108,2018,4,16,Online,0,0,0,75.76,0,Not_Cancelled
INN14893,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,6,Online,0,0,0,81,0,Not_Cancelled
INN14894,2,0,2,1,Meal Plan 1,0,Room_Type 4,40,2017,10,31,Offline,0,0,0,65,0,Not_Cancelled
INN14895,2,0,1,5,Meal Plan 1,0,Room_Type 1,147,2018,9,12,Online,0,0,0,126.9,0,Cancelled
INN14896,2,0,1,2,Not Selected,0,Room_Type 1,174,2018,7,4,Online,0,0,0,85.5,0,Cancelled
INN14897,2,0,2,1,Meal Plan 1,0,Room_Type 1,67,2018,6,12,Offline,0,0,0,80.75,0,Not_Cancelled
INN14898,2,0,2,1,Meal Plan 1,0,Room_Type 1,97,2018,10,30,Offline,0,0,0,80.75,0,Cancelled
INN14899,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,2018,3,21,Online,0,0,0,93.5,1,Not_Cancelled
INN14900,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Online,0,0,0,195,2,Not_Cancelled
INN14901,2,0,0,1,Meal Plan 1,0,Room_Type 1,42,2018,2,20,Online,0,0,0,80.3,0,Not_Cancelled
INN14902,3,0,0,1,Meal Plan 2,0,Room_Type 4,1,2018,10,29,Online,0,0,0,203.81,1,Not_Cancelled
INN14903,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2017,8,26,Online,0,0,0,90,2,Not_Cancelled
INN14904,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52,0,Not_Cancelled
INN14905,2,0,2,0,Meal Plan 1,0,Room_Type 1,71,2018,10,30,Online,0,0,0,75.54,1,Not_Cancelled
INN14906,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,4,23,Online,0,0,0,116,2,Not_Cancelled
INN14907,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,11,24,Corporate,1,0,1,67,0,Not_Cancelled
INN14908,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115,1,Cancelled
INN14909,2,0,2,3,Not Selected,0,Room_Type 1,45,2018,3,10,Online,0,0,0,67.15,1,Not_Cancelled
INN14910,1,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,2,5,Online,0,0,0,85,0,Cancelled
INN14911,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,3,15,Online,0,0,0,97,1,Not_Cancelled
INN14912,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115,1,Cancelled
INN14913,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110,0,Not_Cancelled
INN14914,2,0,2,5,Meal Plan 1,0,Room_Type 4,115,2018,8,22,Offline,0,0,0,82.45,0,Not_Cancelled
INN14915,2,0,0,3,Meal Plan 3,0,Room_Type 7,1,2018,6,21,Complementary,0,0,0,0,1,Not_Cancelled
INN14916,2,2,0,3,Meal Plan 1,0,Room_Type 6,67,2018,12,27,Online,0,0,0,168.9,0,Cancelled
INN14917,2,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,4,29,Online,0,0,0,99.3,1,Cancelled
INN14918,2,0,2,5,Meal Plan 2,0,Room_Type 1,19,2018,9,6,Online,0,0,0,162.29,2,Not_Cancelled
INN14919,3,0,1,3,Meal Plan 2,0,Room_Type 4,151,2018,12,26,Online,0,0,0,164.05,2,Not_Cancelled
INN14920,2,0,0,1,Meal Plan 1,0,Room_Type 4,12,2018,8,26,Online,0,0,0,164,1,Not_Cancelled
INN14921,2,0,2,1,Meal Plan 1,0,Room_Type 1,62,2018,9,3,Online,0,0,0,109.8,2,Not_Cancelled
INN14922,1,2,0,2,Meal Plan 1,0,Room_Type 2,9,2018,1,29,Online,0,0,0,77.75,1,Not_Cancelled
INN14923,2,0,1,0,Meal Plan 1,0,Room_Type 5,3,2018,10,9,Online,0,0,0,195,2,Not_Cancelled
INN14924,1,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,4,12,Online,0,0,0,90.9,1,Not_Cancelled
INN14925,2,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,10,13,Online,0,0,0,102.04,4,Not_Cancelled
INN14926,2,0,2,4,Meal Plan 1,0,Room_Type 1,150,2018,7,24,Online,0,0,0,99.45,2,Not_Cancelled
INN14927,2,0,2,3,Meal Plan 1,0,Room_Type 1,244,2018,10,30,Online,0,0,0,85.85,0,Cancelled
INN14928,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,90,0,Cancelled
INN14929,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,11,25,Online,0,0,0,104,0,Cancelled
INN14930,3,0,2,3,Meal Plan 1,0,Room_Type 4,14,2018,3,31,Online,0,0,0,161,0,Not_Cancelled
INN14931,2,0,0,4,Meal Plan 1,0,Room_Type 4,75,2018,9,14,Online,0,0,0,149.4,3,Not_Cancelled
